259,Лесотехнически университет - София,6.4,Ветеринарна медицина,Морфология,програмна акредитация - докторска програма,дава акредитация,8.72,7.8.2023
260,Лесотехнически университет - София,6.4,Ветеринарна медицина,Паразитология и инвазионни болести на животните и човека,програмна акредитация - докторска програма,дава акредитация,8.76,17.5.2023
261,Лесотехнически университет - София,6.4,Ветеринарна медицина,Патология на животните,програмна акредитация - докторска програма,дава акредитация,8.31,8.9.2021
262,Лесотехнически университет - София,6.4,Ветеринарна медицина,Физиология на животните и човека,програмна акредитация - докторска програма,дава акредитация,8.5,7.8.2023
263,Лесотехнически университет - София,6.4,Ветеринарна медицина,"Хирургия, рентгенология и физиотерапия на животните",програмна акредитация - докторска програма,дава акредитация,8.94,17.5.2023
264,Лесотехнически университет - София,6.5,Горско стопанство,"Горски култури, селекция и семепроизводство",програмна акредитация - докторска програма,дава акредитация,9.66,31.10.2019
265,Лесотехнически университет - София,6.5,Горско стопанство,Лесовъдство (вкл.дендрология),програмна акредитация - докторска програма,дава акредитация,9.78,31.10.2019
266,Лесотехнически университет - София,6.5,Горско стопанство,"Лесомелиорация, защита на горите и специални ползвания в горите",програмна акредитация - докторска програма,дава акредитация,9.6,31.10.2019
267,Лесотехнически университет - София,6.5,Горско стопанство,Лесоустройство и таксация,програмна акредитация - докторска програма,дава акредитация,9.5,31.10.2019
268,Лесотехнически университет - София,6.5,Горско стопанство,Ловно стопанство,програмна акредитация - докторска програма,дава акредитация,9.52,31.10.2019
269,Лесотехнически университет - София,6.5,Горско стопанство,Озеленяване на населени места и ландшафта,програмна акредитация - докторска програма,дава акредитация,9.72,31.10.2019
270,Лесотехнически университет - София,6.5,Горско стопанство,"Рибовъдство, рибно стопанство и промишлен риболов",програмна акредитация - докторска програма,дава акредитация,8.18,14.2.2023
271,Медицински университет - Плевен,4.2,Химически науки,Аналитична химия,програмна акредитация - докторска програма,дава акредитация,8.33,18.12.2022
272,Медицински университет - Плевен,4.2,Химически науки,Биохимия,програмна акредитация - докторска програма,дава акредитация,няма информация,9.11.2017
273,Медицински университет - Плевен,4.3,Биологически науки,Биохимия,програмна акредитация - докторска програма,дава акредитация,9.1,18.12.2023
274,Медицински университет - Плевен,4.3,Биологически науки,Генетика,програмна акредитация - докторска програма,дава акредитация,8.98,26.7.2021
275,Медицински университет - Плевен,4.3,Биологически науки,Имунология ,програмна акредитация - докторска програма,дава акредитация,9.44,16.2.2021
276,Медицински университет - Плевен,4.3,Биологически науки,Медицинска биология,програмна акредитация - докторска програма,дава акредитация,9.49,16.2.2021
277,Медицински университет - Плевен,4.3,Биологически науки,Микробиология ,програмна акредитация - докторска програма,дава акредитация,9.49,16.2.2021
278,Медицински университет - Плевен,4.3,Биологически науки,Паразитология и хелминтология ,програмна акредитация - докторска програма,дава акредитация,9.06,16.2.2021
279,Медицински университет - Плевен,4.3,Биологически науки,Физиология на животните и човека,програмна акредитация - докторска програма,дава акредитация,8.93,26.7.2021
280,Медицински университет - Плевен,7.1,Медицина,Акушерство и гинекология,програмна акредитация - докторска програма,дава акредитация,8.75,12.1.2022
281,Медицински университет - Плевен,7.1,Медицина,"Анатомия, хистология и цитология",програмна акредитация - докторска програма,дава акредитация,9.2,20.6.2019
282,Медицински университет - Плевен,7.1,Медицина,Анестезиология и интензивно лечение,програмна акредитация - докторска програма,дава акредитация,8.61,12.1.2022
283,Медицински университет - Плевен,7.1,Медицина,Белодробни болести,програмна акредитация - докторска програма,дава акредитация,няма информация,17.12.2015
284,Медицински университет - Плевен,7.1,Медицина,Гастроентерология,програмна акредитация - докторска програма,дава акредитация,9.31,5.9.2019
285,Медицински университет - Плевен,7.1,Медицина,Дерматология и венерология,програмна акредитация - докторска програма,дава акредитация,8.7,28.7.2021
286,Медицински университет - Плевен,7.1,Медицина,Ендокринология и болести на обмяната,програмна акредитация - докторска програма,дава акредитация,8.87,25.1.2023
287,Медицински университет - Плевен,7.1,Медицина,Епидемиология,програмна акредитация - докторска програма,дава акредитация,9.15,5.9.2019
288,Медицински университет - Плевен,7.1,Медицина,Инфекциозни болести,програмна акредитация - докторска програма,дава акредитация,8.99,20.4.2022
289,Медицински университет - Плевен,7.1,Медицина,Кардиология,програмна акредитация - докторска програма,дава акредитация,9,8.1.2021
290,Медицински университет - Плевен,7.1,Медицина,Клинична лаборатория,програмна акредитация - докторска програма,дава акредитация,няма информация,19.7.2018
291,Медицински университет - Плевен,7.1,Медицина,Медицинска радиология и рентгенология (вкл. използване на радиоактивни изотопи),програмна акредитация - докторска програма,дава акредитация,8.89,20.6.2018
292,Медицински университет - Плевен,7.1,Медицина,Неврология,програмна акредитация - докторска програма,дава акредитация,8.62,28.7.2021
293,Медицински университет - Плевен,7.1,Медицина,Нефрология,програмна акредитация - докторска програма,дава акредитация,9.11,5.9.2019
294,Медицински университет - Плевен,7.1,Медицина,Обща хирургия,програмна акредитация - докторска програма,дава акредитация,9.3,8.1.2021
295,Медицински университет - Плевен,7.1,Медицина,Ортопедия и травматология,програмна акредитация - докторска програма,дава акредитация,няма информация,19.7.2018
296,Медицински университет - Плевен,7.1,Медицина,Ото-рино-ларингология,програмна акредитация - докторска програма,дава акредитация,9.32,25.7.2019
297,Медицински университет - Плевен,7.1,Медицина,Офталмология,програмна акредитация - докторска програма,дава акредитация,8.14,8.1.2020
298,Медицински университет - Плевен,7.1,Медицина,Патологоанатомия и цитопатология,програмна акредитация - докторска програма,дава акредитация,няма информация,19.7.2018
299,Медицински университет - Плевен,7.1,Медицина,Патофизиология,програмна акредитация - докторска програма,дава акредитация,няма информация,29.9.2017
300,Медицински университет - Плевен,7.1,Медицина,Педиатрия,програмна акредитация - докторска програма,дава акредитация,няма информация,29.9.2017
301,Медицински университет - Плевен,7.1,Медицина,Пневмология и фтизиатрия,програмна акредитация - докторска програма,дава акредитация,8.98,20.4.2022
302,Медицински университет - Плевен,7.1,Медицина,Психиатрия,програмна акредитация - докторска програма,дава акредитация,8.26,28.7.2021
303,Медицински университет - Плевен,7.1,Медицина,Социална медицина и организация на здравеопазването и фармацията,програмна акредитация - докторска програма,дава акредитация,няма информация,19.7.2018
304,Медицински университет - Плевен,7.1,Медицина,Токсикология,програмна акредитация - докторска програма,дава акредитация,9.06,25.1.2024
305,Медицински университет - Плевен,7.1,Медицина,Урология,програмна акредитация - докторска програма,дава акредитация,9.32,25.7.2019
306,Медицински университет - Плевен,7.1,Медицина,Фармакология (вкл. фармакокинетика и химиотерапия),програмна акредитация - докторска програма,дава акредитация,няма информация,19.7.2018
307,Медицински университет - Плевен,7.4,Обществено здраве,Управление на здравните грижи,програмна акредитация - докторска програма,дава акредитация,9.16,19.5.2022
308,Медицински университет - Пловдив,4.2,Химически науки,Неорганична химия,програмна акредитация - докторска програма,дава акредитация,8.83,9.7.2023
309,Медицински университет - Пловдив,4.2,Химически науки,Органична химия и органичен анализ,програмна акредитация - докторска програма,дава акредитация,8.9,9.7.2023
310,Медицински университет - Пловдив,4.2,Химически науки,Физикохимия,програмна акредитация - докторска програма,дава акредитация,8.53,27.1.2019
311,Медицински университет - Пловдив,4.3,Биологически науки,"Биоорганична химия, химия на природните и физиологично активните вещества",програмна акредитация - докторска програма,дава акредитация,9.1,11.1.2019
312,Медицински университет - Пловдив,4.3,Биологически науки,Биофизика,програмна акредитация - докторска програма,дава акредитация,9.17,10.12.2024
313,Медицински университет - Пловдив,4.3,Биологически науки,Генетика,програмна акредитация - докторска програма,дава акредитация,9.08,15.10.2024
314,Медицински университет - Пловдив,4.3,Биологически науки,Имунология,програмна акредитация - докторска програма,дава акредитация,няма информация,23.6.2017
315,Медицински университет - Пловдив,4.3,Биологически науки,Клетъчна биология ,програмна акредитация - докторска програма,дава акредитация,9.45,11.1.2019
316,Медицински университет - Пловдив,4.3,Биологически науки,Медицинска биохимия,програмна акредитация - докторска програма,дава акредитация,9.24,15.10.2024
317,Медицински университет - Пловдив,4.3,Биологически науки,Микробиология,програмна акредитация - докторска програма,дава акредитация,9.32,26.3.2024
318,Медицински университет - Пловдив,4.3,Биологически науки,Паразитология и хелминтология,програмна акредитация - докторска програма,дава акредитация,няма информация,30.6.2017
319,Медицински университет - Пловдив,4.3,Биологически науки,Фармацевтична ботаника (с обучение на български и английски език),програмна акредитация - докторска програма,дава акредитация,9.27,26.3.2024
320,Медицински университет - Пловдив,4.3,Биологически науки,Физиология на животните и човека,програмна акредитация - докторска програма,дава акредитация,9.26,11.1.2019
321,Медицински университет - Пловдив,7.1,Медицина,Акушерство и гинекология,програмна акредитация - докторска програма,дава акредитация,няма информация,31.5.2018
322,Медицински университет - Пловдив,7.1,Медицина,"Анатомия, хистология и цитология",програмна акредитация - докторска програма,дава акредитация,9.44,5.10.2023
323,Медицински университет - Пловдив,7.1,Медицина,Анестезиология и реаниматология  ,програмна акредитация - докторска програма,дава акредитация,няма информация,31.5.2018
324,Медицински университет - Пловдив,7.1,Медицина,Гастроентерология,програмна акредитация - докторска програма,дава акредитация,няма информация,30.6.2017
325,Медицински университет - Пловдив,7.1,Медицина,Гръдна хирургия,програмна акредитация - докторска програма,дава акредитация,няма информация,14.7.2017
326,Медицински университет - Пловдив,7.1,Медицина,Дерматология и венерология,програмна акредитация - докторска програма,дава акредитация,9.33,20.9.2024
327,Медицински университет - Пловдив,7.1,Медицина,Детска хирургия,програмна акредитация - докторска програма,дава акредитация,няма информация,31.5.2018
328,Медицински университет - Пловдив,7.1,Медицина,Ендокринология,програмна акредитация - докторска програма,дава акредитация,няма информация,26.1.2018
329,Медицински университет - Пловдив,7.1,Медицина,Епидемиология,програмна акредитация - докторска програма,дава акредитация,няма информация,26.1.2018
330,Медицински университет - Пловдив,7.1,Медицина,Имунология,програмна акредитация - докторска програма,дава акредитация,9.03,7.3.2025
331,Медицински университет - Пловдив,7.1,Медицина,Инфекциозни болести,програмна акредитация - докторска програма,дава акредитация,9.31,5.10.2023
332,Медицински университет - Пловдив,7.1,Медицина,Кардиология,програмна акредитация - докторска програма,дава акредитация,няма информация,26.1.2018
333,Медицински университет - Пловдив,7.1,Медицина,Клинична лаборатория,програмна акредитация - докторска програма,дава акредитация,няма информация,30.9.2016
334,Медицински университет - Пловдив,7.1,Медицина,Медицинска радиология и рентгенология,програмна акредитация - докторска програма,дава акредитация,няма информация,10.11.2017
335,Медицински университет - Пловдив,7.1,Медицина,Неврология,програмна акредитация - докторска програма,дава акредитация,9.31,5.10.2023
336,Медицински университет - Пловдив,7.1,Медицина,Неврохирургия,програмна акредитация - докторска програма,дава акредитация,9.24,11.10.2024
337,Медицински университет - Пловдив,7.1,Медицина,Нефрология,програмна акредитация - докторска програма,дава акредитация,няма информация,30.6.2017
338,Медицински университет - Пловдив,7.1,Медицина,Обща медицина,програмна акредитация - докторска програма,дава акредитация,няма информация,31.5.2017
339,Медицински университет - Пловдив,7.1,Медицина,Обща хирургия,програмна акредитация - докторска програма,дава акредитация,няма информация,31.5.2018
340,Медицински университет - Пловдив,7.1,Медицина,Онкология,програмна акредитация - докторска програма,дава акредитация,8.5,28.7.2021
341,Медицински университет - Пловдив,7.1,Медицина,Ортопедия и травматология,програмна акредитация - докторска програма,дава акредитация,няма информация,15.11.2018
342,Медицински университет - Пловдив,7.1,Медицина,Оториноларингология,програмна акредитация - докторска програма,дава акредитация,няма информация,15.11.2018
343,Медицински университет - Пловдив,7.1,Медицина,Офталмология,програмна акредитация - докторска програма,дава акредитация,няма информация,14.7.2017
344,Медицински университет - Пловдив,7.1,Медицина,Патоанатомия и цитопатология,програмна акредитация - докторска програма,дава акредитация,9.83,24.7.2020
345,Медицински университет - Пловдив,7.1,Медицина,Педиатрия,програмна акредитация - докторска програма,дава акредитация,няма информация,16.12.2016
346,Медицински университет - Пловдив,7.1,Медицина,Пластичновъзстановителна и естетична хирургия,програмна акредитация - докторска програма,дава акредитация,няма информация,15.11.2018
347,Медицински университет - Пловдив,7.1,Медицина,Пневмология и фтизиатрия,програмна акредитация - докторска програма,дава акредитация,8.72,12.12.2018
348,Медицински университет - Пловдив,7.1,Медицина,Психиатрия,програмна акредитация - докторска програма,дава акредитация,няма информация,30.6.2017
349,Медицински университет - Пловдив,7.1,Медицина,Ревматология,програмна акредитация - докторска програма,дава акредитация,9.78,24.7.2020
350,Медицински университет - Пловдив,7.1,Медицина,Социална медицина и организация на здравеопазването и фармацията,програмна акредитация - докторска програма,дава акредитация,9.38,12.12.2019
351,Медицински университет - Пловдив,7.1,Медицина,Съдебна медицина,програмна акредитация - докторска програма,дава акредитация,9.28,12.12.2019
352,Медицински университет - Пловдив,7.1,Медицина,Съдова хирургия,програмна акредитация - докторска програма,дава акредитация,няма информация,15.11.2018
353,Медицински университет - Пловдив,7.1,Медицина,Токсикология,програмна акредитация - докторска програма,дава акредитация,9.39,24.7.2020
354,Медицински университет - Пловдив,7.1,Медицина,Урология,програмна акредитация - докторска програма,дава акредитация,няма информация,31.5.2018
355,Медицински университет - Пловдив,7.1,Медицина,Фармакология (вкл. фармакокинетика и химиотерапия),програмна акредитация - докторска програма,дава акредитация,няма информация,10.11.2017
356,Медицински университет - Пловдив,7.1,Медицина,"Физиотерапия, курортология и рехабилитация",програмна акредитация - докторска програма,дава акредитация,9.75,12.12.2019
357,Медицински университет - Пловдив,7.1,Медицина,Хематология и преливане на кръв,програмна акредитация - докторска програма,дава акредитация,няма информация,31.5.2018
358,Медицински университет - Пловдив,7.1,Медицина,Хигиена,програмна акредитация - докторска програма,дава акредитация,9.57,12.12.2019
359,Медицински университет - Пловдив,7.2,Стоматология,Дентална клинична алергология,програмна акредитация - докторска програма,дава акредитация,8.8,17.5.2023
360,Медицински университет - Пловдив,7.2,Стоматология,Детска дентална медицина,програмна акредитация - докторска програма,дава акредитация,9.45,13.12.2024
361,Медицински университет - Пловдив,7.2,Стоматология,Орална хирургия,програмна акредитация - докторска програма,дава акредитация,9.32,15.2.2024
362,Медицински университет - Пловдив,7.2,Стоматология,Ортодонтия,програмна акредитация - докторска програма,дава акредитация,8.77,21.6.2023
363,Медицински университет - Пловдив,7.2,Стоматология,Ортопедична стоматология,програмна акредитация - докторска програма,дава акредитация,няма информация,25.11.2016
364,Медицински университет - Пловдив,7.2,Стоматология,Пародонтология и заболявания на оралната лигавица,програмна акредитация - докторска програма,дава акредитация,8.71,21.6.2023
365,Медицински университет - Пловдив,7.2,Стоматология,Терапевтична дентална медицина,програмна акредитация - докторска програма,дава акредитация,9.16,17.5.2024
366,Медицински университет - Пловдив,7.2,Стоматология,Хирургична стоматология,програмна акредитация - докторска програма,дава акредитация,няма информация,25.11.2016
367,Медицински университет - Пловдив,7.3,Фармация,Технология на лекарствените форми и биофармация,програмна акредитация - докторска програма,дава акредитация,8.98,23.5.2018
368,Медицински университет - Пловдив,7.3,Фармация,Токсикология,програмна акредитация - докторска програма,дава акредитация,9.39,24.7.2020
369,Медицински университет - Пловдив,7.3,Фармация,Фармакогнозия,програмна акредитация - докторска програма,дава акредитация,8.01,17.3.2021
370,Медицински университет - Пловдив,7.3,Фармация,Фармакоикономика и фармацевтична регулация,програмна акредитация - докторска програма,дава акредитация,8.98,23.5.2018
371,Медицински университет - Пловдив,7.3,Фармация,Фармацевтична химия,програмна акредитация - докторска програма,дава акредитация,8.96,23.5.2018
372,Медицински университет - Пловдив,7.4,Обществено здраве,Икономика на здравеопазването,програмна акредитация - докторска програма,дава акредитация,8.3,12.12.2018
373,Медицински университет - Пловдив,7.4,Обществено здраве,Медицинска информатика,програмна акредитация - докторска програма,дава акредитация,8.18,16.5.2021
374,Медицински университет - София,4.1,Физически науки,Биофизика,програмна акредитация - докторска програма,дава акредитация,9.26,10.9.2024
375,Медицински университет - София,4.2,Химически науки,"Биоорганична химия, химия на природните и физиологично активните вещества",програмна акредитация - докторска програма,дава акредитация,9.41,5.11.2024
376,Медицински университет - София,4.2,Химически науки,Теоретична химия,програмна акредитация - докторска програма,дава акредитация,9.47,5.11.2024
377,Медицински университет - София,4.3,Биологически науки,"Анатомия, хистология и цитология",програмна акредитация - докторска програма,дава акредитация,няма информация,10.11.2017
378,Медицински университет - София,4.3,Биологически науки,Биохимия,програмна акредитация - докторска програма,дава акредитация,9.61,14.1.2025
379,Медицински университет - София,4.3,Биологически науки,Генетика,програмна акредитация - докторска програма,дава акредитация,няма информация,1.12.2017
380,Медицински университет - София,4.3,Биологически науки,Ембриология,програмна акредитация - докторска програма,дава акредитация,9.63,24.7.2023
381,Медицински университет - София,4.3,Биологически науки,Имунология,програмна акредитация - докторска програма,дава акредитация,9.77,24.7.2023
382,Медицински университет - София,4.3,Биологически науки,Микробиология,програмна акредитация - докторска програма,дава акредитация,няма информация,1.12.2017
383,Медицински университет - София,4.3,Биологически науки,Молекулярна биология,програмна акредитация - докторска програма,дава акредитация,9.41,14.1.2025
384,Медицински университет - София,4.3,Биологически науки,Молекулярна генетика,програмна акредитация - докторска програма,дава акредитация,9.85,27.1.2020
385,Медицински университет - София,4.3,Биологически науки,Морфология,програмна акредитация - докторска програма,дава акредитация,8.61,24.7.2022
386,Медицински университет - София,4.3,Биологически науки,Паразитология и хелминтология,програмна акредитация - докторска програма,дава акредитация,няма информация,8.5.2018
387,Медицински университет - София,4.3,Биологически науки,Патофизиология,програмна акредитация - докторска програма,дава акредитация,няма информация,10.11.2017
388,Медицински университет - София,4.3,Биологически науки,Фармацевтична ботаника,програмна акредитация - докторска програма,дава акредитация,9.27,26.3.2024
389,Медицински университет - София,4.3,Биологически науки,Физиология на животните и човека,програмна акредитация - докторска програма,дава акредитация,9.85,24.7.2023
390,Медицински университет - София,7.1,Медицина,Акушерство и гинекология,програмна акредитация - докторска програма,дава акредитация,9.8,5.4.2018
391,Медицински университет - София,7.1,Медицина,Анестезиология и интензивно лечение,програмна акредитация - докторска програма,дава акредитация,9.83,5.4.2018
392,Медицински университет - София,7.1,Медицина,Белодробни болести,програмна акредитация - докторска програма,дава акредитация,няма информация,10.11.2017
393,Медицински университет - София,7.1,Медицина,Вътрешни болести,програмна акредитация - докторска програма,дава акредитация,9.62,5.6.2020
394,Медицински университет - София,7.1,Медицина,Гастроентерология,програмна акредитация - докторска програма,дава акредитация,9.91,31.5.2018
395,Медицински университет - София,7.1,Медицина,Гръдна хирургия,програмна акредитация - докторска програма,дава акредитация,9.15,23.5.2019
396,Медицински университет - София,7.1,Медицина,Дерматология и венерология,програмна акредитация - докторска програма,дава акредитация,10,20.6.2019
397,Медицински университет - София,7.1,Медицина,Ендокринология,програмна акредитация - докторска програма,дава акредитация,9.15,23.2.2018
398,Медицински университет - София,7.1,Медицина,Епидемиология,програмна акредитация - докторска програма,дава акредитация,9.32,22.3.2018
399,Медицински университет - София,7.1,Медицина,Имунология,програмна акредитация - докторска програма,дава акредитация,9.68,8.1.2021
400,Медицински университет - София,7.1,Медицина,Имунопатология и алергология,програмна акредитация - докторска програма,дава акредитация,8.98,23.2.2017
401,Медицински университет - София,7.1,Медицина,Инфекциозни болести,програмна акредитация - докторска програма,дава акредитация,9.71,23.5.2019
402,Медицински университет - София,7.1,Медицина,Кардиология,програмна акредитация - докторска програма,дава акредитация,9.78,31.5.2018
403,Медицински университет - София,7.1,Медицина,Клинична лаборатория,програмна акредитация - докторска програма,дава акредитация,9.67,23.2.2018
404,Медицински университет - София,7.1,Медицина,Клинична психология,програмна акредитация - докторска програма,дава акредитация,9.48,4.12.2020
405,Медицински университет - София,7.1,Медицина,Клинична фармакология и терапия,програмна акредитация - докторска програма,дава акредитация,8.97,21.12.2022
406,Медицински университет - София,7.1,Медицина,Лъчелечение,програмна акредитация - докторска програма,дава акредитация,9.69,4.12.2020
407,Медицински университет - София,7.1,Медицина,Медицина на бедствените ситуации,програмна акредитация - докторска програма,дава акредитация,8.92,21.12.2022
408,Медицински университет - София,7.1,Медицина,Неврология,програмна акредитация - докторска програма,дава акредитация,9.98,28.3.2019
409,Медицински университет - София,7.1,Медицина,Неврохирургия,програмна акредитация - докторска програма,дава акредитация,9.6,28.3.2019
410,Медицински университет - София,7.1,Медицина,Неонатология,програмна акредитация - докторска програма,дава акредитация,9.5,5.6.2020
411,Медицински университет - София,7.1,Медицина,Нефрология,програмна акредитация - докторска програма,дава акредитация,9.79,20.6.2019
412,Медицински университет - София,7.1,Медицина,Нуклеарна медицина,програмна акредитация - докторска програма,дава акредитация,9.64,3.7.2020
413,Медицински университет - София,7.1,Медицина,Образна диагностика,програмна акредитация - докторска програма,дава акредитация,9.72,3.7.2020
414,Медицински университет - София,7.1,Медицина,Обща медицина,програмна акредитация - докторска програма,дава акредитация,9.38,23.5.2019
415,Медицински университет - София,7.1,Медицина,Обща хирургия,програмна акредитация - докторска програма,дава акредитация,9.65,5.4.2018
416,Медицински университет - София,7.1,Медицина,Ортопедия и травматология,програмна акредитация - докторска програма,дава акредитация,9.5,23.5.2019
417,Медицински университет - София,7.1,Медицина,Ото-рино-ларингология,програмна акредитация - докторска програма,дава акредитация,9.72,19.2.2019
418,Медицински университет - София,7.1,Медицина,Офталмология,програмна акредитация - докторска програма,дава акредитация,9.17,23.5.2019
419,Медицински университет - София,7.1,Медицина,Патологоанатомия и цитопатология,програмна акредитация - докторска програма,дава акредитация,9.48,6.3.2020
420,Медицински университет - София,7.1,Медицина,Педиатрия,програмна акредитация - докторска програма,дава акредитация,9.88,6.3.2020
421,Медицински университет - София,7.1,Медицина,Пластична и естетична хирургия,програмна акредитация - докторска програма,дава акредитация,8.98,19.2.2018
422,Медицински университет - София,7.1,Медицина,Психиатрия,програмна акредитация - докторска програма,дава акредитация,9.81,28.3.2019
423,Медицински университет - София,7.1,Медицина,Ревматология,програмна акредитация - докторска програма,дава акредитация,9.78,6.3.2020
424,Медицински университет - София,7.1,Медицина,Съдебна медицина,програмна акредитация - докторска програма,дава акредитация,9.78,31.5.2018
425,Медицински университет - София,7.1,Медицина,Сърдечносъдова хирургия,програмна акредитация - докторска програма,дава акредитация,9.33,23.5.2019
426,Медицински университет - София,7.1,Медицина,Урология,програмна акредитация - докторска програма,дава акредитация,9.83,5.4.2018
